COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
z12xc3ly4x3uttmci22xff24nqqxwb0je04,Lisa Matthews,2013-07-17T13:56:03.233000,Check out this video on YouTube:<br />&quot;This Time for Africa&quot;. One for Trayvon!  And Our MOTHERland<br />Thank-you Shakira﻿,1
_2viQ_Qnc6-PfOjDtTwbTalW_5TRtvBKMcHZdDrcI2o,laura elliott,2013-07-16T05:48:01.795000,i watched this because of the large amount of views and now i am convinced it is because that girl is so hot,0
_2viQ_Qnc69GH3FQl348HonbRxpbmtsR5CUei0zkJog,Riley Rollins,2013-07-16T00:30:46.660000,"O peoples of the earth, I have seen how you perform every form of evil at your leisure! You cease not from reveling in that which I hate! Behold, you murder the innocent day and night and plot evil against your neighbor! You stand up for the rights of those who commit abomination and clap your hands as wickedness is celebrated openly in the streets!... O MOST PERVERSE AND ABOMINABLE GENERATION, SHALL I NOT REPAY?!  Hear the Word of The Lord - TrumpetCallOfGodOnline.  co m",1
_2viQ_Qnc69S12dQyWLf0QBgUD29OMTe71geFOn4PJA,Oona Sarlotta,2013-07-15T16:08:50.204000,this song always gives me chills! :),0
_2viQ_Qnc69Ic8yEMHsemUQiq01-kwwqnbDowMO9kdM,lynchee360,2013-07-14T22:38:26.779000,I love dis song!! 3,0
_2viQ_Qnc6-qHJ_u9Yv84vj4yOAPLUL3ZibCc7b-vBI,FAHAD KHAN,2013-07-14T22:06:57.712000,I WILL NEVER FORGET THIS SONG IN MY LIFE LIKE THIS COMMENT OF YOUR HEARING THIS SONG FOR LIKE A YEAR!!!!!,1
_2viQ_Qnc6_HU65mTzCmXnjA-WLt7XqxqPj7EwAtlO0,ricky swaggz,2013-07-14T20:40:00.331000,********OMG Facebook is OLD! Check out  -----------------&gt; swagFriends com Make thousands of cool new friends everyday! Join the movement!,1
_2viQ_Qnc6-jk58CPwBnqfbM6oByJH5oPvCtKecLQyo,Shadrach Grentz,2013-07-14T03:11:20.243000,"Hey Music Fans I really appreciate all of you who take time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I dont have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that u won&#39;t regret!!! Thank u to all the people who just give me a chance it means a lot! :)",1
_2viQ_Qnc6_fgKR1W7-k1lbVURi8hVbMlQAMSOCSnyk,ThirdDegr3e,2013-07-13T20:48:22.967000,**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****,1
_2viQ_Qnc69MEEHHJxZ427KX8MlljJPnUC2YBbvbWwY,ThirdDegr3e,2013-07-13T20:48:06.033000,**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****,1
_2viQ_Qnc6_RKHVetk9kLzx8ZC62_J7y73FWFSBTe8Q,ThirdDegr3e,2013-07-13T20:47:40.793000,**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****,1
_2viQ_Qnc68TufyXKiTwky80ewSPbhRiD5XFHrJH9lg,Ysobel Schofield,2013-07-13T20:17:25.181000,Waka waka she rules,0
_2viQ_Qnc689m-WiwOwvrQU7LvkLAgspnfXL8ovE0ME,TheHotChocolate,2013-07-13T18:26:37.017000,she is sooooo beautiful!,0
_2viQ_Qnc6_1Hq9MGlefkBIszt9rYD3S_CozADvMhQ4,Dinova Sharon,2013-07-13T14:44:00.700000,well done shakira,0
_2viQ_Qnc6-bMSjqyL1NKj57ROicCSJV5SwTrw-RFFA,Katie Mettam,2013-07-13T13:27:39.441000,I love this song because we sing it at Camp all the time!!,0
_2viQ_Qnc6-pY-1yR6K2FhmC5i48-WuNx5CumlHLDAI,Sabina Pearson-Smith,2013-07-13T13:14:30.021000,I love this song for two reasons: 1.it is about Africa 2.i was born in beautiful south Africa,0
_2viQ_Qnc6_k_n_Bse9zVhJP8tJReZpo8uM2uZfnzDs,jeffrey jules,2013-07-13T12:09:31.188000,wow,0
_2viQ_Qnc6_yBt8UGMWyg3vh0PulTqcqyQtdE7d4Fl0,Aishlin Maciel,2013-07-13T11:17:52.308000,Shakira u are so wiredo,0
_2viQ_Qnc685RPw1aSa1tfrIuHXRvAQ2rPT9R06KTqA,Latin Bosch,2013-07-12T22:33:27.916000,Shakira is the best dancer,0
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
,,,lovely girl talk to me xxx i always end up coming back this songbr my sister just received over 6500,1
